,idx,CULTURE
77624,77624,
77625,77625,
77626,77626,
77627,77627,
77628,77628,
77629,77629,
77630,77630,
77631,77631,
77632,77632,
77633,77633,
77634,77634,
77635,77635,
77636,77636,
77637,77637,
77638,77638,
77639,77639,
77640,77640,
77641,77641,
77642,77642,
77643,77643,
77644,77644,
77645,77645,
77646,77646,
77647,77647,
77648,77648,
77649,77649,
77650,77650,
77651,77651,
77652,77652,
77653,77653,
77654,77654,
77655,77655,
77656,77656,
77657,77657,
77658,77658,
77659,77659,
77660,77660,
77661,77661,
77662,77662,
77663,77663,
77664,77664,
77665,77665,
77666,77666,
77667,77667,
77668,77668,
77669,77669,
77670,77670,
77671,77671,
77672,77672,
77673,77673,
77674,77674,0.0
77675,77675,0.0
77676,77676,
77677,77677,
77678,77678,
77679,77679,
77680,77680,
77681,77681,
77682,77682,
77683,77683,
77684,77684,
77685,77685,
77686,77686,
77687,77687,
77688,77688,
77689,77689,
77690,77690,
77691,77691,
77692,77692,
77693,77693,
77694,77694,
77695,77695,
77696,77696,
77697,77697,
77698,77698,
77699,77699,
77700,77700,
77701,77701,
77702,77702,
77703,77703,
77704,77704,
77705,77705,
77706,77706,
77707,77707,
77708,77708,
77709,77709,1.0
77710,77710,
77711,77711,
77712,77712,
77713,77713,
77714,77714,
77715,77715,
77716,77716,
77717,77717,
77718,77718,
77719,77719,
77720,77720,
77721,77721,1.0
77722,77722,1.0
77723,77723,1.0
77724,77724,1.0
77725,77725,1.0
77726,77726,1.0
77727,77727,1.0
77728,77728,0.0
77729,77729,0.0
77730,77730,1.0
77731,77731,1.0
77732,77732,1.0
77733,77733,
77734,77734,0.0
77735,77735,
77736,77736,1.0
77737,77737,
77738,77738,
77739,77739,
77740,77740,
77741,77741,
77742,77742,
77743,77743,
77744,77744,
77745,77745,
77746,77746,
77747,77747,
77748,77748,
77749,77749,
77750,77750,
77751,77751,
77752,77752,
77753,77753,
77754,77754,
77755,77755,
77756,77756,
77757,77757,
77758,77758,
77759,77759,
77760,77760,
77761,77761,0.0
77762,77762,0.0
77763,77763,0.0
77764,77764,1.0
77765,77765,1.0
77766,77766,1.0
77767,77767,0.0
77768,77768,0.0
77769,77769,1.0
77770,77770,1.0
77771,77771,1.0
77772,77772,1.0
77773,77773,1.0
77774,77774,1.0
77775,77775,1.0
77776,77776,1.0
77777,77777,1.0
77778,77778,
77779,77779,
77780,77780,
77781,77781,
77782,77782,
77783,77783,
77784,77784,
77785,77785,
77786,77786,
77787,77787,
77788,77788,1.0
77789,77789,
77790,77790,
77791,77791,
77792,77792,
77793,77793,
77794,77794,1.0
77795,77795,0.0
77796,77796,1.0
77797,77797,
77798,77798,
77799,77799,
77800,77800,
77801,77801,
77802,77802,
77803,77803,
77804,77804,
77805,77805,
77806,77806,
77807,77807,
77808,77808,
77809,77809,
77810,77810,
77811,77811,
77812,77812,
77813,77813,
77814,77814,0.0
77815,77815,0.0
77816,77816,1.0
77817,77817,0.0
77818,77818,1.0
77819,77819,1.0
77820,77820,
77821,77821,1.0
77822,77822,0.0
77823,77823,1.0
77824,77824,1.0
77825,77825,1.0
77826,77826,1.0
77827,77827,
77828,77828,
77829,77829,
77830,77830,
77831,77831,1.0
77832,77832,
77833,77833,1.0
77834,77834,
77835,77835,1.0
77836,77836,1.0
77837,77837,1.0
77838,77838,1.0
77839,77839,
77840,77840,
77841,77841,
77842,77842,
77843,77843,1.0
77844,77844,1.0
77845,77845,
77846,77846,1.0
77847,77847,
77848,77848,
77849,77849,1.0
77850,77850,1.0
77851,77851,
77852,77852,
77853,77853,0.0
77854,77854,0.0
77855,77855,0.0
77856,77856,
77857,77857,
77858,77858,
77859,77859,
77860,77860,
77861,77861,
77862,77862,
77863,77863,
77864,77864,
77865,77865,
77866,77866,
77867,77867,
77868,77868,
77869,77869,
77870,77870,
77871,77871,
77872,77872,
77873,77873,
77874,77874,
77875,77875,
77876,77876,
77877,77877,
77878,77878,
77879,77879,
77880,77880,
77881,77881,
77882,77882,
77883,77883,1.0
77884,77884,1.0
77885,77885,1.0
77886,77886,
77887,77887,1.0
77888,77888,1.0
77889,77889,
77890,77890,1.0
77891,77891,1.0
77892,77892,1.0
77893,77893,1.0
77894,77894,1.0
77895,77895,1.0
77896,77896,1.0
77897,77897,1.0
77898,77898,1.0
77899,77899,
77900,77900,1.0
77901,77901,
77902,77902,
77903,77903,
77904,77904,0.0
77905,77905,
77906,77906,0.0
77907,77907,
77908,77908,0.0
77909,77909,1.0
77910,77910,1.0
77911,77911,0.0
77912,77912,
77913,77913,
77914,77914,
77915,77915,
77916,77916,
77917,77917,
77918,77918,
77919,77919,
77920,77920,0.0
77921,77921,0.0
77922,77922,
77923,77923,
77924,77924,
77925,77925,1.0
77926,77926,
77927,77927,
77928,77928,
77929,77929,1.0
77930,77930,
77931,77931,
77932,77932,0.0
77933,77933,0.0
77934,77934,1.0
77935,77935,
77936,77936,
77937,77937,0.0
77938,77938,1.0
77939,77939,1.0
77940,77940,1.0
77941,77941,1.0
77942,77942,1.0
77943,77943,1.0
77944,77944,1.0
77945,77945,1.0
77946,77946,0.0
77947,77947,1.0
77948,77948,1.0
77949,77949,
77950,77950,
77951,77951,0.0
77952,77952,0.0
77953,77953,
77954,77954,
77955,77955,
77956,77956,
77957,77957,
77958,77958,
77959,77959,
77960,77960,
77961,77961,
77962,77962,
77963,77963,1.0
77964,77964,
77965,77965,1.0
77966,77966,
77967,77967,
77968,77968,1.0
77969,77969,1.0
77970,77970,0.0
77971,77971,
77972,77972,0.0
77973,77973,1.0
77974,77974,0.0
77975,77975,1.0
77976,77976,1.0
77977,77977,1.0
77978,77978,1.0
77979,77979,0.0
77980,77980,1.0
77981,77981,1.0
77982,77982,1.0
77983,77983,1.0
77984,77984,1.0
77985,77985,1.0
77986,77986,1.0
77987,77987,1.0
77988,77988,
77989,77989,1.0
77990,77990,0.0
77991,77991,
77992,77992,0.0
77993,77993,1.0
77994,77994,0.0
77995,77995,0.0
77996,77996,1.0
77997,77997,1.0
77998,77998,0.0
77999,77999,1.0
78000,78000,0.0
78001,78001,1.0
78002,78002,1.0
78003,78003,0.0
78004,78004,1.0
78005,78005,0.0
78006,78006,1.0
78007,78007,1.0
78008,78008,1.0
78009,78009,0.0
78010,78010,1.0
78011,78011,1.0
78012,78012,1.0
78013,78013,1.0
78014,78014,1.0
78015,78015,1.0
78016,78016,1.0
78017,78017,1.0
78018,78018,1.0
78019,78019,1.0
78020,78020,1.0
78021,78021,1.0
78022,78022,1.0
78023,78023,1.0
78024,78024,1.0
78025,78025,1.0
78026,78026,0.0
78027,78027,1.0
78028,78028,0.0
78029,78029,0.0
78030,78030,1.0
78031,78031,1.0
78032,78032,1.0
78033,78033,1.0
78034,78034,1.0
78035,78035,1.0
78036,78036,1.0
78037,78037,1.0
78038,78038,1.0
78039,78039,1.0
78040,78040,
78041,78041,
78042,78042,
78043,78043,
78044,78044,
78045,78045,
78046,78046,
78047,78047,
78048,78048,
78049,78049,
78050,78050,
78051,78051,
78052,78052,
78053,78053,
78054,78054,
78055,78055,
78056,78056,
78057,78057,
78058,78058,
78059,78059,
78060,78060,
78061,78061,
78062,78062,
78063,78063,
78064,78064,
78065,78065,
78066,78066,
78067,78067,
78068,78068,
78069,78069,
78070,78070,
78071,78071,
78072,78072,
78073,78073,
78074,78074,
78075,78075,
78076,78076,
78077,78077,
78078,78078,
78079,78079,
78080,78080,
78081,78081,
78082,78082,
78083,78083,
78084,78084,
78085,78085,
78086,78086,
78087,78087,
78088,78088,
78089,78089,
78090,78090,
78091,78091,
78092,78092,
78093,78093,
78094,78094,
78095,78095,
78096,78096,
78097,78097,
78098,78098,
78099,78099,
78100,78100,
78101,78101,
78102,78102,
78103,78103,
78104,78104,
78105,78105,
78106,78106,
78107,78107,
78108,78108,
78109,78109,
78110,78110,
78111,78111,
78112,78112,
78113,78113,
78114,78114,
78115,78115,
78116,78116,
78117,78117,
78118,78118,
78119,78119,
78120,78120,
78121,78121,
78122,78122,
78123,78123,
78124,78124,
78125,78125,
78126,78126,
78127,78127,
78128,78128,
78129,78129,
78130,78130,
78131,78131,
78132,78132,
78133,78133,
78134,78134,
78135,78135,
78136,78136,
78137,78137,
78138,78138,
78139,78139,
78140,78140,
78141,78141,
78142,78142,
78143,78143,
78144,78144,
78145,78145,
78146,78146,
78147,78147,
78148,78148,
78149,78149,
78150,78150,
78151,78151,
78152,78152,
78153,78153,
78154,78154,
78155,78155,
78156,78156,
78157,78157,
78158,78158,
78159,78159,
78160,78160,
78161,78161,
78162,78162,
78163,78163,
78164,78164,
78165,78165,
78166,78166,
78167,78167,
78168,78168,
78169,78169,
78170,78170,
78171,78171,
78172,78172,
78173,78173,
78174,78174,
78175,78175,
78176,78176,
78177,78177,
78178,78178,
78179,78179,
78180,78180,
78181,78181,
78182,78182,
78183,78183,
78184,78184,
78185,78185,
78186,78186,
78187,78187,
78188,78188,
78189,78189,
78190,78190,
78191,78191,
78192,78192,
78193,78193,
78194,78194,
78195,78195,
78196,78196,
78197,78197,
78198,78198,
78199,78199,
78200,78200,
78201,78201,
78202,78202,
78203,78203,
78204,78204,
78205,78205,
78206,78206,
78207,78207,
78208,78208,
78209,78209,
78210,78210,
78211,78211,
78212,78212,
78213,78213,
78214,78214,
78215,78215,
78216,78216,
78217,78217,
78218,78218,
78219,78219,
78220,78220,
78221,78221,
78222,78222,
78223,78223,
78224,78224,
78225,78225,
78226,78226,
78227,78227,
78228,78228,
78229,78229,
78230,78230,
78231,78231,
78232,78232,
78233,78233,
78234,78234,
78235,78235,
78236,78236,
78237,78237,
78238,78238,
78239,78239,
78240,78240,
78241,78241,
78242,78242,
78243,78243,
78244,78244,
78245,78245,
78246,78246,
78247,78247,
78248,78248,
78249,78249,
78250,78250,
78251,78251,
78252,78252,
78253,78253,
78254,78254,
78255,78255,
78256,78256,
78257,78257,
78258,78258,
78259,78259,
78260,78260,
78261,78261,
78262,78262,
78263,78263,
78264,78264,
78265,78265,
78266,78266,
78267,78267,
78268,78268,
78269,78269,
78270,78270,
78271,78271,
78272,78272,0.0
78273,78273,0.0
78274,78274,0.0
78275,78275,0.0
78276,78276,1.0
78277,78277,1.0
78278,78278,1.0
78279,78279,1.0
78280,78280,1.0
78281,78281,1.0
78282,78282,1.0
78283,78283,1.0
78284,78284,0.0
78285,78285,1.0
78286,78286,1.0
78287,78287,1.0
78288,78288,1.0
78289,78289,1.0
78290,78290,1.0
78291,78291,1.0
78292,78292,1.0
78293,78293,0.0
78294,78294,1.0
78295,78295,1.0
78296,78296,1.0
78297,78297,0.0
78298,78298,1.0
78299,78299,1.0
78300,78300,1.0
78301,78301,1.0
78302,78302,1.0
78303,78303,1.0
78304,78304,1.0
78305,78305,1.0
78306,78306,1.0
78307,78307,1.0
78308,78308,1.0
78309,78309,1.0
78310,78310,1.0
78311,78311,1.0
78312,78312,1.0
78313,78313,1.0
78314,78314,1.0
78315,78315,1.0
78316,78316,1.0
78317,78317,0.0
78318,78318,0.0
78319,78319,1.0
78320,78320,0.0
78321,78321,1.0
78322,78322,1.0
78323,78323,1.0
78324,78324,1.0
78325,78325,0.0
78326,78326,1.0
78327,78327,1.0
78328,78328,0.0
78329,78329,1.0
78330,78330,1.0
78331,78331,1.0
78332,78332,0.0
78333,78333,1.0
78334,78334,1.0
78335,78335,1.0
78336,78336,1.0
78337,78337,1.0
78338,78338,1.0
78339,78339,1.0
78340,78340,1.0
78341,78341,1.0
78342,78342,1.0
78343,78343,1.0
78344,78344,1.0
78345,78345,1.0
78346,78346,1.0
78347,78347,1.0
78348,78348,1.0
78349,78349,1.0
78350,78350,1.0
78351,78351,1.0
78352,78352,0.0
78353,78353,0.0
78354,78354,0.0
78355,78355,0.0
78356,78356,0.0
78357,78357,1.0
78358,78358,1.0
78359,78359,1.0
78360,78360,1.0
78361,78361,0.0
78362,78362,0.0
78363,78363,1.0
78364,78364,1.0
78365,78365,1.0
78366,78366,1.0
78367,78367,1.0
78368,78368,1.0
78369,78369,1.0
78370,78370,0.0
78371,78371,1.0
78372,78372,1.0
78373,78373,1.0
78374,78374,1.0
78375,78375,1.0
78376,78376,1.0
78377,78377,1.0
78378,78378,1.0
78379,78379,1.0
78380,78380,0.0
78381,78381,0.0
78382,78382,0.0
78383,78383,0.0
78384,78384,1.0
78385,78385,1.0
78386,78386,1.0
78387,78387,1.0
78388,78388,1.0
78389,78389,1.0
78390,78390,1.0
78391,78391,1.0
78392,78392,1.0
78393,78393,0.0
78394,78394,1.0
78395,78395,1.0
78396,78396,1.0
78397,78397,1.0
78398,78398,1.0
78399,78399,1.0
78400,78400,0.0
78401,78401,1.0
78402,78402,1.0
78403,78403,1.0
78404,78404,1.0
78405,78405,1.0
78406,78406,1.0
78407,78407,1.0
78408,78408,0.0
78409,78409,1.0
78410,78410,1.0
78411,78411,0.0
78412,78412,1.0
78413,78413,1.0
78414,78414,1.0
78415,78415,1.0
78416,78416,1.0
78417,78417,0.0
78418,78418,1.0
78419,78419,1.0
78420,78420,1.0
78421,78421,1.0
78422,78422,1.0
78423,78423,1.0
78424,78424,1.0
78425,78425,1.0
78426,78426,0.0
78427,78427,1.0
78428,78428,1.0
78429,78429,1.0
78430,78430,1.0
78431,78431,1.0
78432,78432,1.0
78433,78433,1.0
78434,78434,0.0
78435,78435,1.0
78436,78436,1.0
78437,78437,1.0
78438,78438,1.0
78439,78439,1.0
78440,78440,1.0
78441,78441,0.0
78442,78442,0.0
78443,78443,0.0
78444,78444,1.0
78445,78445,1.0
78446,78446,1.0
78447,78447,1.0
78448,78448,1.0
78449,78449,0.0
78450,78450,1.0
78451,78451,1.0
78452,78452,1.0
78453,78453,0.0
78454,78454,1.0
78455,78455,1.0
78456,78456,0.0
78457,78457,1.0
78458,78458,1.0
78459,78459,1.0
78460,78460,0.0
78461,78461,1.0
78462,78462,1.0
78463,78463,1.0
78464,78464,1.0
78465,78465,1.0
78466,78466,1.0
78467,78467,1.0
78468,78468,1.0
78469,78469,0.0
78470,78470,1.0
78471,78471,1.0
78472,78472,1.0
78473,78473,1.0
78474,78474,1.0
78475,78475,1.0
78476,78476,0.0
78477,78477,0.0
78478,78478,1.0
78479,78479,1.0
78480,78480,1.0
78481,78481,1.0
78482,78482,1.0
78483,78483,1.0
78484,78484,1.0
78485,78485,1.0
78486,78486,1.0
78487,78487,1.0
78488,78488,1.0
78489,78489,1.0
78490,78490,1.0
78491,78491,1.0
78492,78492,
78493,78493,
78494,78494,
78495,78495,
78496,78496,
78497,78497,
78498,78498,
78499,78499,
78500,78500,
78501,78501,
78502,78502,
78503,78503,
78504,78504,
78505,78505,
78506,78506,
78507,78507,
78508,78508,
78509,78509,
78510,78510,
78511,78511,
78512,78512,
78513,78513,
78514,78514,
78515,78515,
78516,78516,
78517,78517,
78518,78518,
78519,78519,
78520,78520,
78521,78521,
78522,78522,
78523,78523,
78524,78524,
78525,78525,
78526,78526,
78527,78527,
78528,78528,
78529,78529,
78530,78530,
78531,78531,
78532,78532,
78533,78533,
78534,78534,
78535,78535,
78536,78536,
78537,78537,
78538,78538,
78539,78539,
78540,78540,
78541,78541,
78542,78542,
78543,78543,
78544,78544,
78545,78545,
78546,78546,
78547,78547,
78548,78548,
78549,78549,
78550,78550,
78551,78551,
78552,78552,
78553,78553,
78554,78554,
78555,78555,
78556,78556,
78557,78557,
78558,78558,
78559,78559,
78560,78560,
78561,78561,
78562,78562,
78563,78563,
78564,78564,
78565,78565,
78566,78566,
78567,78567,
78568,78568,
78569,78569,
78570,78570,
78571,78571,
78572,78572,
78573,78573,
78574,78574,
78575,78575,
78576,78576,
78577,78577,
78578,78578,
78579,78579,
78580,78580,
78581,78581,
78582,78582,
78583,78583,
78584,78584,
78585,78585,
78586,78586,
78587,78587,
78588,78588,
78589,78589,
78590,78590,
78591,78591,
78592,78592,
78593,78593,
78594,78594,
78595,78595,
78596,78596,
78597,78597,
78598,78598,
78599,78599,
78600,78600,
78601,78601,
78602,78602,
78603,78603,
78604,78604,
78605,78605,
78606,78606,
78607,78607,
78608,78608,
78609,78609,
78610,78610,
78611,78611,
78612,78612,
78613,78613,
78614,78614,
78615,78615,
78616,78616,
78617,78617,
78618,78618,
78619,78619,
78620,78620,
78621,78621,
78622,78622,
78623,78623,
78624,78624,
78625,78625,
78626,78626,
78627,78627,
78628,78628,
78629,78629,
78630,78630,
78631,78631,
78632,78632,
78633,78633,
78634,78634,
78635,78635,
78636,78636,
78637,78637,
78638,78638,
78639,78639,
78640,78640,
78641,78641,
78642,78642,
78643,78643,
78644,78644,
78645,78645,
78646,78646,
78647,78647,
78648,78648,
78649,78649,
78650,78650,
78651,78651,
78652,78652,
78653,78653,
78654,78654,
78655,78655,
78656,78656,
78657,78657,
78658,78658,
78659,78659,
78660,78660,
78661,78661,
78662,78662,
78663,78663,
78664,78664,
78665,78665,
78666,78666,
78667,78667,
78668,78668,
78669,78669,
78670,78670,
78671,78671,
78672,78672,
78673,78673,
78674,78674,
78675,78675,
78676,78676,
78677,78677,
78678,78678,
78679,78679,
78680,78680,
78681,78681,
78682,78682,
78683,78683,
78684,78684,
78685,78685,
78686,78686,
78687,78687,
78688,78688,
78689,78689,
78690,78690,
78691,78691,
78692,78692,
78693,78693,
78694,78694,
78695,78695,
78696,78696,
78697,78697,
78698,78698,
78699,78699,
78700,78700,
78701,78701,
78702,78702,
78703,78703,
78704,78704,
78705,78705,
78706,78706,
78707,78707,
78708,78708,
78709,78709,
78710,78710,
78711,78711,
78712,78712,
78713,78713,
78714,78714,
78715,78715,
78716,78716,
78717,78717,
78718,78718,
78719,78719,
78720,78720,
78721,78721,
78722,78722,
78723,78723,
78724,78724,
78725,78725,
78726,78726,
78727,78727,
78728,78728,
78729,78729,
78730,78730,
78731,78731,
78732,78732,
78733,78733,
78734,78734,
78735,78735,
78736,78736,
78737,78737,
78738,78738,
78739,78739,
78740,78740,
78741,78741,
78742,78742,
78743,78743,
78744,78744,
78745,78745,
78746,78746,
78747,78747,
78748,78748,
78749,78749,
78750,78750,
78751,78751,
78752,78752,
78753,78753,
78754,78754,
78755,78755,
78756,78756,
78757,78757,
78758,78758,
78759,78759,
78760,78760,
78761,78761,
78762,78762,
78763,78763,
78764,78764,
78765,78765,
78766,78766,
78767,78767,
78768,78768,
78769,78769,
78770,78770,
78771,78771,
78772,78772,
78773,78773,
78774,78774,
78775,78775,
78776,78776,
78777,78777,
78778,78778,
78779,78779,
78780,78780,
78781,78781,
78782,78782,
78783,78783,
78784,78784,
78785,78785,
78786,78786,
78787,78787,
78788,78788,
78789,78789,
78790,78790,
78791,78791,
78792,78792,
78793,78793,
78794,78794,
78795,78795,
78796,78796,
78797,78797,
78798,78798,
78799,78799,
78800,78800,
78801,78801,
78802,78802,
78803,78803,
78804,78804,
78805,78805,
78806,78806,
78807,78807,
78808,78808,
78809,78809,
78810,78810,
78811,78811,
78812,78812,
78813,78813,
78814,78814,
78815,78815,
78816,78816,
78817,78817,
78818,78818,
78819,78819,
78820,78820,
78821,78821,
78822,78822,
78823,78823,
78824,78824,
78825,78825,
78826,78826,
78827,78827,
78828,78828,
78829,78829,
78830,78830,
78831,78831,
78832,78832,
78833,78833,
78834,78834,
78835,78835,
78836,78836,
78837,78837,
78838,78838,
78839,78839,
78840,78840,
78841,78841,
78842,78842,
78843,78843,
78844,78844,
78845,78845,
78846,78846,
78847,78847,
78848,78848,
78849,78849,
78850,78850,
78851,78851,
78852,78852,
78853,78853,
78854,78854,
78855,78855,
78856,78856,
78857,78857,
78858,78858,
78859,78859,
78860,78860,
78861,78861,
78862,78862,
78863,78863,
78864,78864,
78865,78865,
78866,78866,
78867,78867,
78868,78868,
78869,78869,
78870,78870,
78871,78871,
78872,78872,
78873,78873,
78874,78874,
78875,78875,
78876,78876,
78877,78877,
78878,78878,
78879,78879,
78880,78880,
78881,78881,
78882,78882,
78883,78883,
78884,78884,
78885,78885,
78886,78886,
78887,78887,
78888,78888,
78889,78889,
78890,78890,
78891,78891,
78892,78892,
78893,78893,
78894,78894,
78895,78895,
78896,78896,
78897,78897,
78898,78898,
78899,78899,
78900,78900,
78901,78901,
78902,78902,
78903,78903,
78904,78904,
78905,78905,
78906,78906,
78907,78907,
78908,78908,
78909,78909,
78910,78910,
78911,78911,
78912,78912,
78913,78913,
78914,78914,
78915,78915,
78916,78916,
78917,78917,
78918,78918,
78919,78919,
78920,78920,
78921,78921,
78922,78922,
78923,78923,
78924,78924,
78925,78925,
78926,78926,
78927,78927,
78928,78928,
78929,78929,
78930,78930,
78931,78931,
78932,78932,
78933,78933,
78934,78934,
78935,78935,
78936,78936,
78937,78937,
78938,78938,
78939,78939,
78940,78940,
78941,78941,
78942,78942,
78943,78943,
78944,78944,
78945,78945,
78946,78946,
78947,78947,
78948,78948,
78949,78949,
78950,78950,
78951,78951,
78952,78952,
78953,78953,
78954,78954,
78955,78955,
78956,78956,
78957,78957,
78958,78958,
78959,78959,
78960,78960,
78961,78961,
78962,78962,
78963,78963,
78964,78964,
78965,78965,
78966,78966,
78967,78967,
78968,78968,
78969,78969,
78970,78970,
78971,78971,
78972,78972,
78973,78973,
78974,78974,
78975,78975,
78976,78976,
78977,78977,
78978,78978,
78979,78979,
78980,78980,
78981,78981,
78982,78982,
78983,78983,
78984,78984,
78985,78985,
78986,78986,
78987,78987,
78988,78988,
78989,78989,
78990,78990,
78991,78991,
78992,78992,
78993,78993,
78994,78994,
78995,78995,
78996,78996,
78997,78997,
78998,78998,
78999,78999,
79000,79000,
79001,79001,
79002,79002,
79003,79003,
79004,79004,
79005,79005,
79006,79006,
79007,79007,
79008,79008,
79009,79009,
79010,79010,
79011,79011,
79012,79012,
79013,79013,
79014,79014,
79015,79015,
79016,79016,
79017,79017,
79018,79018,
79019,79019,
79020,79020,
79021,79021,
79022,79022,
79023,79023,
79024,79024,
79025,79025,
79026,79026,
79027,79027,
79028,79028,
79029,79029,
79030,79030,
79031,79031,
79032,79032,
79033,79033,
79034,79034,
79035,79035,
79036,79036,
79037,79037,
79038,79038,
79039,79039,
79040,79040,
79041,79041,
79042,79042,
79043,79043,
79044,79044,
79045,79045,
79046,79046,
79047,79047,
79048,79048,
79049,79049,
79050,79050,
79051,79051,
79052,79052,
79053,79053,
79054,79054,
79055,79055,
79056,79056,
79057,79057,
79058,79058,
79059,79059,
79060,79060,
79061,79061,
79062,79062,
79063,79063,
79064,79064,
79065,79065,
79066,79066,
79067,79067,
79068,79068,
79069,79069,
79070,79070,
79071,79071,
79072,79072,
79073,79073,
79074,79074,
79075,79075,
79076,79076,
79077,79077,
79078,79078,
79079,79079,
79080,79080,
79081,79081,
79082,79082,
79083,79083,
79084,79084,
79085,79085,
79086,79086,
79087,79087,
79088,79088,
79089,79089,
79090,79090,
79091,79091,
79092,79092,
79093,79093,
79094,79094,
79095,79095,
79096,79096,
79097,79097,
79098,79098,
79099,79099,
79100,79100,
79101,79101,
79102,79102,
79103,79103,
79104,79104,
79105,79105,
79106,79106,
79107,79107,
79108,79108,
79109,79109,
79110,79110,
79111,79111,
79112,79112,
79113,79113,
79114,79114,
79115,79115,
79116,79116,
79117,79117,
79118,79118,
79119,79119,
79120,79120,
79121,79121,
79122,79122,
79123,79123,
79124,79124,
79125,79125,
79126,79126,
79127,79127,
79128,79128,
79129,79129,
79130,79130,
79131,79131,
79132,79132,
79133,79133,
79134,79134,
79135,79135,
79136,79136,
79137,79137,
